-0.9026378880382852,-4.763701391809697,False
-0.8507254826993288,-4.944511097597421,False
-0.8232130843075893,-5.154807152478461,False
-0.8268023776435057,-5.342895480409785,False
-0.8623650154896183,-5.551976755927573,False
-0.921150442234622,-5.730671473896038,False
-1.01664248130271,-5.92005328675624,False
-1.1279617505186739,-6.076639621913755,False
-1.2723946383898528,-6.22644356484233,False
-1.42484749713115,-6.343347572982912,False
-1.603333517536697,-6.442347716237014,False
-1.7793853069970922,-6.508641487200697,False
-1.990744237561161,-6.553514533273383,False
-2.1785533034329574,-6.564526880651798,False
-2.3897700548987943,-6.545269239151548,False
-2.576300732739091,-6.49930385400128,False
-2.76511612617804,-6.421803194466143,False
-2.933446464332964,-6.321162902982616,False
-3.085308064477725,-6.1970848471109665,False
-3.2272478901672677,-6.039513585126136,False
-3.3349167778193842,-5.875584053227901,True
-3.4161132160307055,-5.688698417289191,True
-3.4567435912714215,-5.500974549311705,True
-3.460944749441897,-5.308935348990435,True
-3.4243042141302116,-5.1041727968939705,True
-3.3537246141383865,-4.925542881239438,True
-3.2380186856098194,-4.747875059263925,True
-3.096980203954915,-4.605984482709824,True
-2.9377377598850942,-4.4985955214314295,True
-2.741824772782093,-4.417543712724501,True
-2.557245188406718,-4.3814506855397655,True
-2.3492061147628167,-4.382255173770498,True
-2.1572403265310305,-4.422188098988651,True
-1.9696334621798313,-4.502402698871588,True
-1.8020823003180684,-4.618821907864967,True
-1.671336153906217,-4.754044651760747,True
-1.5588385059375895,-4.9290245007043865,True
-1.4878744296362247,-5.1118056968778065,True
-1.4531020603112876,-5.312864912206765,True
-1.4580774431540218,-5.504862870253047,True
-1.5057717132065453,-5.711459889844639,True
-1.5855161536014108,-5.886211520820024,True
-1.707574891212539,-6.05465791639401,True
-1.8520214370740997,-6.187221218068593,True
-2.0266612178391594,-6.292752896472071,True
-2.2034457009324373,-6.356956353487129,True
-2.4131082528147005,-6.38849854883779,True
-2.6049293612839124,-6.378561999313919,True
-2.8064296522049195,-6.326918778999032,True
-2.9759791641674274,-6.245459343544349,True
-3.1451409990441945,-6.117633891162264,True
-3.2768619580266267,-5.9670772935713146,True
-3.369537400679584,-5.807994999777278,True
-3.4374420371144208,-5.611372997449479,True
-3.463121758792412,-5.417003846815544,True
-3.447945944326476,-5.205526540025018,True
-3.394759509941936,-5.016816325996055,False
-3.3052217047633183,-4.847539159786472,False
-3.1658498261380634,-4.693262666235419,False
-2.9952314718069233,-4.581540493693924,False
-2.8137813484316294,-4.518720576812166,False
-2.618653926729129,-4.500720731747557,False
-2.4133648361580233,-4.533711145556846,False
-2.2302265532659,-4.6140153213689015,False
-2.0697095849418097,-4.7397619972375935,False
-1.9561501819586538,-4.88459945879237,False
-1.8689232321226004,-5.082049884573985,False
-1.8380996039455644,-5.267542679589989,False
-1.8534160257891505,-5.466913617748276,False
-1.9209026625855952,-5.663566606942652,False
-2.0260449579498965,-5.824235584346385,False
-2.1759402073325926,-5.962495825817718,False
-2.3557684009928868,-6.058688169871446,False
-2.542024296296547,-6.10521568747066,False
-2.753926910846071,-6.103844806902161,False
-2.93957012507833,-6.0548920654541325,False
-3.108358977305579,-5.963379183319574,False
-3.2636865724390196,-5.819231217105339,False
-3.3657582485635054,-5.661332767483995,False
-3.4326213598947954,-5.464473741115381,False
-3.4468791475281444,-5.257033445384998,True
